LastFoundTime,RiskName,RiskId,InstanceId,InstanceName,RegionId,PublicIp,PrivateIp,Item,Type,Level,Status
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Domain controller: Refuse machine account password changes` is set to `Disabled` (DC only),Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Domain member: Digitally encrypt or sign secure channel data (always)` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Domain member: Digitally encrypt secure channel data (when possible)` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Domain member: Digitally sign secure channel data (when possible)` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Domain member: Disable machine account password changes` is set to `Disabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Domain member: Maximum machine account password age` is set to `30 or fewer days, but not 0`",Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Domain member: Require strong (Windows 2000 or later) session key` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Interactive logon: Do not require CTRL+ALT+DEL` is set to `Disabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Interactive logon: Prompt user to change password before expiration`is set to `between 5 and 14 days`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Microsoft network client: Digitally sign communications (if server agrees)` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Microsoft network client: Send unencrypted password to third-party SMB servers` is set to `Disabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `Microsoft network server: Amount of idle time required before suspending session` is set to `15 or fewer minute(s), but not 0` ",Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Microsoft network server: Disconnect clients when logon hours expire` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Network access: Allow anonymous SID/Name translation` is set to `Disabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Network access: Do not allow anonymous enumeration of SAM accounts` is set to `Enabled` (MS only),Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Network access: Let Everyone permissions apply to anonymous users` is set to `Disabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Configure `Network access: Named Pipes that can be accessed anonymously`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Configure `Network access: Remotely accessible registry paths`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Configure `Network access: Remotely accessible registry paths and sub-paths`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Network access: Restrict anonymous access to Named Pipes and Shares` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Network access: Shares that can be accessed anonymously` is set to `None`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Network access: Sharing and security model for local accounts` is set to `Classic - local users authenticate as themselves`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Network Security: Allow PKU2U authentication requests to this computer to use online identities` is set to `Disabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Network security: Do not store LAN Manager hash value on next password change` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Network security: LDAP client signing requirements` is set to `Negotiate signing` or higher,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Shutdown: Allow system to be shut down without having to log on` is set to `Disabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `System objects: Require case insensitivity for non- Windows subsystems` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `System objects: Strengthen default permissions of internal system objects (e.g. Symbolic Links)` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `System settings: Optional subsystems` is set to `Defined: (blank)`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Ensure `User Account Control: Allow UIAccess applications to prompt for elevation without using the secure desktop` is set to `Disabled`
Default Value:Disabled
",Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `User Account Control: Detect application installations and prompt for elevation` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `User Account Control: Only elevate UIAccess applications that are installed in secure locations` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `User Account Control: Run all administrators in Admin Approval Mode` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `User Account Control: Switch to the secure desktop when prompting for elevation` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `User Account Control: Virtualize file and registry write failures to per-user locations` is set to `Enabled`,Security Options,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Domain: Firewall state` is set to `On (recommended)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Domain: Inbound connections` is set to `Block (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Domain: Outbound connections` is set to `Allow (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Domain: Settings: Apply local firewall rules` is set to `Yes (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Domain: Settings: Apply local connection security rules` is set to `Yes (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Private: Firewall state` is set to `On (recommended)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Private: Inbound connections` is set to `Block (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Private: Outbound connections` is set to `Allow (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Private: Settings: Apply local firewall rules` is set to `Yes (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Private: Settings: Apply local connection security rules` is set to `Yes (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Private: Logging: Log successful connections` is set to `Yes`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Public: Firewall state` is set to `On (recommended)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Public: Inbound connections` is set to `Block (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Public: Outbound connections` is set to `Allow (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Public: Settings: Apply local firewall rules` is set to `Yes (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Windows Firewall: Public: Settings: Apply local connection security rules` is set to `Yes (default)`,Firewall Configuration,medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `MSS: (SafeDllSearchMode) Enable Safe DLL search mode (recommended)` is set to `Enabled`,Microsoft Security Solutions (MSS),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Include command line in process creation events` is set to `Disabled`,System management template (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Allow remote access to the Plug and Play interface` is set to `Disabled`,System management template (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off background refresh of Group Policy` is set to `Disabled`,System management template (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Configure Offer Remote Assistance` is set to `Disabled`,System management template (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Enumerate administrator accounts on elevation` is set to `Disabled`,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Application: Control Event Log behavior when the log file reaches its maximum size` is set to `Disabled`,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Security: Control Event Log behavior when the log file reaches its maximum size` is set to `Disabled`,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Setup: Control Event Log behavior when the log file reaches its maximum size` is set to `Disabled`,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `System: Control Event Log behavior when the log file reaches its maximum size` is set to `Disabled`,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off Data Execution Prevention for Explorer` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off heap termination on corruption` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn off shell protocol protected mode` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not delete temp folders upon exit` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not use temporary folders per session` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Allow user control over installs` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Always install with elevated privileges` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn on PowerShell Transcription` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Allow Basic authentication` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Allow unencrypted traffic` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Allow Basic authentication` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Allow unencrypted traffic` is set to `Disabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Configure Automatic Updates` is set to `Enabled` ,Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not adjust default option to 'Install Updates and Shut Down' in Shut Down Windows dialog box` is set to 'Disabled',Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Do not display 'Install Updates and Shut Down' option in Shut Down Windows dialog box` is set to 'Disabled',Windows component (computer),medium,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Domain controller: Allow server operators to schedule tasks` is set to `Disabled` (DC only),Security Options,low,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn on Mapper I/O (LLTDIO) driver` is set to `Disabled`,Network Parameters (Host and Router),low,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Turn on Responder (RSPNDR) driver` is set to `Disabled`,Network Parameters (Host and Router),low,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Require a password when a computer wakes (on battery)` is set to `Enabled`,System management template (computer),low,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Require a password when a computer wakes (plugged in)` is set to `Enabled`,System management template (computer),low,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Enable Windows NTP Server` is set to `Disabled` (MS only),System management template (computer),low,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Restrict Remote Desktop Services users to a single Remote Desktop Services session` is set to `Enabled` ,Windows component (computer),low,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Join Microsoft MAPS` is set to `Disabled` ,Windows component (computer),low,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Prevent Internet Explorer security prompt for Windows Installer scripts` is set to `Disabled` ,Windows component (computer),low,Success
2022-01-18 07:12:58, CIS Microsoft Windows Server 2012 R2 Benchmark,66,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Ensure `Allow remote server management through WinRM` is set to `Disabled` ,Windows component (computer),low,Success
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Config the Event Audit policys,Security audit,high,Failed
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Make sure that each user has a unique user ID, does not use simple passwords, and changes the password periodically.",Identity authentication,high,Failed
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Configure and enable measures of handling failed logons, including terminating the session, restricting the number of failed logons, and automatically terminating the session upon session timeout.",Identity authentication,high,Failed
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Rename the default administrator account and modify its default password, or delete this account.",Access control,high,Failed
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Make sure that an auditing log records the event date, time, user, event type, event status, and other related information.",Security audit,high,Failed
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Disable unnecessary system services, default sharing, and vulnerable ports.",Intrusion Prevention,high,Failed
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Assign an account and permissions for each user.,Access control,high,Failed
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Prevent authentication information eavesdropping during remote management of servers.,Identity authentication,high,Failed
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,"Periodically back up auditing logs in case of unexpected deletion, modification, or overwriting.",Identity authentication,high,Success
2022-01-18 07:12:58,Windows 2012 R2 Baseline for China classified protection of cybersecurity-Level II,52,i-gw8fmfi2vj85ejovlmum,launch-advisor-20200714,eu-central-1,8.211.4.8,172.21.1.73,Make sure that vulnerabilities can be detected and fixed.,Intrusion Prevention,high,Success
